date,ticket_no.,receiver_department,item,measurement,description,quantity,unit_cost,total_cost,week_code
2024-06-24,2087,Payloader,Diesel,Litres,payloader,30.0,0,0,Jun wk 4 - 24
2024-06-24,2088,Sourcing,Fuel,Litres,Ford2,10.0,830,8300,Jun wk 4 - 24
2024-06-24,2089,Production,CaC03,bags,production,14.0,0,0,Jun wk 4 - 24
2024-06-24,2090,Production,Spares,Pieces,Mild steel electrodes,140.0,33,4620,Jun wk 4 - 24
2024-06-24,2091,Production,Spares,Pieces,19mm bolt & nuts,5.0,350,1750,Jun wk 4 - 24
2024-06-24,2092,Production,Spares,Pieces,24mm washers,10.0,50,500,Jun wk 4 - 24
2024-06-24,2093,Production,Spares,Pieces,19washers,10.0,50,500,Jun wk 4 - 24
2024-06-24,2094,Production,Spares,Pieces,cutting Disc,2.0,1800,2600,Jun wk 4 - 24
2024-06-24,2095,Production,Spares,Pieces,low hydrogen,75.0,226,17000,Jun wk 4 - 24
2024-06-25,2095,Production,Spares,Pieces,cutting Disc,1.0,1800,2600,Jun wk 4 - 24
2024-06-25,2096,Production,Spares,Pieces,F-208 brearing,1.0,8000,8000,Jun wk 4 - 24
2024-06-25,2097,Sourcing,Fuel,Litres,Ford2,26.0,830,21580,Jun wk 4 - 24
2024-06-25,2098,Production,CaC03,bags,production,9.0,0,0,Jun wk 4 - 24
2024-06-25,2099,Sourcing,Fuel,Litres,Bike,2.0,830,1660,Jun wk 4 - 24
2024-06-26,3000,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,Jun wk 4 - 24
2024-06-26,3001,Production,Diesel,Litres,production,300.0,0,0,Jun wk 4 - 24
2024-06-26,3002,Payloader,Diesel,Litres,payloader,30.0,0,0,Jun wk 4 - 24
2024-06-26,3003,Sourcing,Fuel,Litres,Bikes,6.0,830,4980,Jun wk 4 - 24
2024-06-26,3003,Production,CaC03,bags,production,13.0,0,0,Jun wk 4 - 24
2024-06-27,3004,Sourcing,Fuel,Litres,Bikes,8.0,830,6640,Jun wk 4 - 24
2024-06-27,3005,Sourcing,Fuel,Litres,Ford2,30.0,830,24900,Jun wk 4 - 24
2024-06-27,3006,Production,Spares,Pieces,Engine oil,50.0,3080,154000,Jun wk 4 - 24
2024-06-27,3007,Production,Spares,Pieces,U-bolt 22,2.0,0,0,Jun wk 4 - 24
2024-06-27,3008,Production,Spares,Pieces,Hanger bearings,2.0,0,0,Jun wk 4 - 24
2024-06-27,3009,Production,Spares,Pieces,Flange,2.0,0,0,Jun wk 4 - 24
2024-06-27,3010,Production,Spares,Pieces,Tired rods,32.0,0,0,Jun wk 4 - 24
2024-06-28,3011,Sourcing,Spares,Pieces,Engine oil,10.0,3080,30800,Jun wk 4 - 24
2024-06-28,3012,Sourcing,Fuel,Litres,Ford2,30.0,830,24900,Jun wk 4 - 24
2024-06-28,3013,Payloader,Diesel,Litres,payloader,30.0,0,0,Jun wk 4 - 24
2024-06-28,3014,Sourcing,Fuel,Litres,Bikes,4.0,830,3320,Jun wk 4 - 24
2024-06-29,3015,Production,CaC03,bags,production,17.0,0,0,Jun wk 4 - 24
2024-06-29,3016,Sourcing,Diesel,Litres,Dyna4-to convey pks to calabar,40.0,1250,50000,Jun wk 4 - 24
2024-06-29,3017,Sourcing,Fuel,Litres,Bikes,4.0,830,3320,Jun wk 4 - 24
2024-06-29,3018,Production,CaC03,bags,production,12.0,0,0,Jun wk 4 - 24
2024-06-29,3019,Production,Diesel,Litres,production,300.0,0,0,Jun wk 4 - 24
2024-06-29,3016,Payloader,Diesel,Litres,payloader,60.0,0,0,Jun wk 4 - 24
2024-06-29,3016,Sourcing,Diesel,Litres,Dyna3-fo test runing engine,10.0,1250,12500,Jun wk 4 - 24
2024-06-29,3017,Production,Spares,Pieces,Gear Oil,2.0,0,0,Jun wk 4 - 24
2024-06-29,3018,Production,Spares,Pieces,low hydrogen,75.0,0,0,Jun wk 4 - 24
2024-06-29,3019,Production,Spares,Pieces,13mm bolt & nuts,10.0,0,0,Jun wk 4 - 24
2024-06-29,3020,Production,Spares,Pieces,13mm washers,20.0,0,0,Jun wk 4 - 24
2024-06-29,3021,Production,Spares,Pieces,Mild steel electrodes,140.0,0,0,Jun wk 4 - 24
2024-06-30,3022,Production,PP2,tonnes,P2 recoverd from pks & dust,0.2,0,0,Jun wk 4 - 24
2024-07-01,3022,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,Jul wk 1 - 24
2024-07-01,3023,Sourcing,Diesel,Litres,Dyna3,30.0,1250,37500,Jul wk 1 - 24
2024-07-01,3024,Sourcing,Fuel,Litres,Bikes,5.0,830,4150,Jul wk 1 - 24
2024-07-01,3025,Production,CaC03,bags,production,16.0,0,0,Jul wk 1 - 24
2024-07-02,3026,Production,Spares,Pieces,B82-belt,2.0,0,0,Jul wk 1 - 24
2024-07-02,3027,Production,Spares,Pieces,17mm bolt & nuts,10.0,300,3000,Jul wk 1 - 24
2024-07-02,3028,Production,Spares,Pieces,17washers,20.0,50,1000,Jul wk 1 - 24
2024-07-02,3029,Production,Spares,Pieces,13mm bolt and nuts,5.0,250,1250,Jul wk 1 - 24
2024-07-02,3030,Production,Spares,Pieces,13mm washers,10.0,50,500,Jul wk 1 - 24
2024-07-02,3031,Production,Spares,Pieces,low hydrogen,75.0,226,17000,Jul wk 1 - 24
2024-07-02,3032,Sourcing,Diesel,Litres,Dyna3,30.0,1250,37500,Jul wk 1 - 24
2024-07-02,3033,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,Jul wk 1 - 24
2024-07-02,3034,Sourcing,Diesel,Litres,Mb1,40.0,1250,50000,Jul wk 1 - 24
2024-07-02,3035,Production,Diesel,Litres,production,300.0,0,0,Jul wk 1 - 24
2024-07-02,3036,Production,CaC03,bags,production,13.0,0,0,Jul wk 1 - 24
2024-07-03,3037,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,Jul wk 1 - 24
2024-07-03,3038,Sourcing,Fuel,Litres,Bikes,5.0,830,4150,Jul wk 1 - 24
2024-07-03,3039,Production,CaC03,bags,production,12.0,0,0,Jul wk 1 - 24
2024-07-03,3073,Enforcement,PP2w,tonnes,Monica,30.02,0,0,Jul wk 1 - 24
2024-07-03,3074,Enforcement,Bags,Pieces,Lordtech,601.0,0,0,Jul wk 1 - 24
2024-07-04,3075,Sourcing,Diesel,Litres,Dyna3,30.0,1250,37500,Jul wk 1 - 24
2024-07-04,3076,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,Jul wk 1 - 24
2024-07-04,3077,Sourcing,Fuel,Litres,Bikes,4.0,830,3320,Jul wk 1 - 24
2024-07-04,3078,Production,CaC03,bags,production,13.0,0,0,Jul wk 1 - 24
2024-07-04,3079,Sourcing,Spares,Litres,Engine oil,5.0,0,0,Jul wk 1 - 24
2024-07-04,3080,Production,Spares,Pieces,Shovels,3.0,0,0,Jul wk 1 - 24
2024-07-04,3081,Production,Spares,Pieces,cutting Disc,2.0,0,0,Jul wk 1 - 24
2024-07-05,3079,Sourcing,Fuel,Litres,Ford2,30.0,830,24900,Jul wk 1 - 24
2024-07-05,3080,Production,Spares,Pieces,2.5mm cable,1.0,0,0,Jul wk 1 - 24
2024-07-05,3081,Sourcing,Fuel,Litres,Bike,2.0,830,1660,Jul wk 1 - 24
2024-07-05,3081,Production,Spares,Pieces,Floor light,4.0,0,0,Jul wk 1 - 24
2024-07-05,3082,Production,Spares,Pieces,19mm bolt & nuts,10.0,0,0,Jul wk 1 - 24
2024-07-05,3083,Production,Spares,Pieces,19mm washers,20.0,0,0,Jul wk 1 - 24
2024-07-05,3084,Production,Diesel,Litres,production,300.0,0,0,Jul wk 1 - 24
2024-07-05,3084,Production,CaC03,Pieces,production,15.0,0,0,Jul wk 1 - 24
2024-07-06,3085,Sourcing,Diesel,Litres,Mb1,40.0,1250,50000,Jul wk 1 - 24
2024-07-06,3086,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,Jul wk 1 - 24
2024-07-06,3087,Production,CaC03,bags,production,7.0,0,0,Jul wk 1 - 24
2024-07-06,3089,Production,Spares,Pieces,Engine oil,25.0,3080,77000,Jul wk 1 - 24
2024-07-06,3090,Production,Spares,Pieces,Oil filter,2.0,0,0,Jul wk 1 - 24
2024-07-06,3091,Production,Spares,Pieces,Diesel Filters,2.0,0,0,Jul wk 1 - 24
2024-07-06,3092,Production,Spares,Pieces,22mm Washers,4.0,50,200,Jul wk 1 - 24
2024-07-06,3093,Production,Spares,Pieces,24mm washers,10.0,50,500,Jul wk 1 - 24
2024-07-06,3094,Production,Spares,Pieces,A54 belts,2.0,1500,3000,Jul wk 1 - 24
2024-07-06,3095,Production,Spares,Pieces,19mm washers,10.0,50,500,Jul wk 1 - 24
2024-07-06,3096,Production,Spares,Pieces,cutting Disc,2.0,1800,2600,Jul wk 1 - 24
2024-07-06,3097,Production,Spares,Pieces,B90 belts,2.0,0,0,Jul wk 1 - 24
2024-07-07,3099,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,Jul wk 1 - 24
2024-07-07,4000,Sourcing,Diesel,Litres,Dyna3,30.0,1250,37500,Jul wk 1 - 24
2024-07-08,4001,Sourcing,Fuel,Litres,Bikes,3.0,790,2370,Jul wk 2 - 24
2024-07-08,3098,Production,Diesel,Litres,Alternator gen,10.0,1250,12500,Jul wk 2 - 24
2024-07-09,3099,Production,Diesel,Litres,production,300.0,0,0,Jul wk 2 - 24
2024-07-09,4000,Sourcing,Fuel,Litres,Bike,4.0,790,3180,Jul wk 2 - 24
2024-07-09,4001,Production,CaC03,bags,production,18.0,0,0,Jul wk 2 - 24
2024-07-10,4002,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,Jul wk 2 - 24
2024-07-10,4003,Sourcing,Fuel,Litres,Bikes,4.0,790,3180,Jul wk 2 - 24
2024-07-10,4004,Production,CaC03,bags,production,8.0,0,0,Jul wk 2 - 24
2024-07-11,4005,Sourcing,Diesel,Litres,Dyna3,30.0,1250,37500,Jul wk 2 - 24
2024-07-11,4006,Sourcing,Fuel,Litres,Bikes,4.0,790,3180,Jul wk 2 - 24
2024-07-11,4006,Production,CaC03,bags,production,14.0,0,0,Jul wk 2 - 24
2024-07-12,4007,Sourcing,Diesel,Litres,Dyna3,30.0,1250,37500,Jul wk 2 - 24
2024-07-12,4008,Payloader,Diesel,Litres,payloader for maintenanace,10.0,0,0,Jul wk 2 - 24
2024-07-12,4009,Production,Diesel,Litres,production,300.0,0,0,Jul wk 2 - 24
2024-07-12,4010,Production,CaC03,bags,production,12.0,0,0,Jul wk 2 - 24
2024-07-12,4011,Sourcing,Fuel,Litres,Bikes,4.0,790,3180,Jul wk 2 - 24
2024-07-13,4012,Sourcing,Diesel,Litres,Dyna3,30.0,1250,37500,Jul wk 2 - 24
2024-07-13,4013,Sourcing,Diesel,Litres,Dyna4,30.0,1250,37500,Jul wk 2 - 24
2024-07-13,4014,Sourcing,Fuel,Litres,Bikes,4.0,790,3180,Jul wk 2 - 24
2024-07-13,4015,Production,CaC03,bags,production,9.0,0,0,Jul wk 2 - 24
2024-07-14,4016,Production,CaC03,bags,production,5.0,0,0,Jul wk 2 - 24
2024-07-14,4017,Enforcement,PP2,tonnes,Jik food industry,17.17,0,0,Jul wk 2 - 24
2024-07-14,4018,Enforcement,Bags,Pieces,Jik food industry,242.0,0,0,Jul wk 2 - 24
2024-07-15,4019,Sourcing,Fuel,Litres,Ford2,30.0,790,23700,Jul wk 3 - 24
2024-07-15,4020,Sourcing,Fuel,Litres,Bikes,7.0,790,5530,Jul wk 3 - 24
2024-07-15,4021,Production,Diesel,Litres,production,300.0,0,0,Jul wk 3 - 24
2024-07-16,4022,Sourcing,Diesel,Litres,Mb1 for coveying of Cac03 to C2,40.0,1150,46000,Jul wk 3 - 24
2024-07-16,4023,Sourcing,Diesel,Litres,Dyna4,30.0,1150,34500,Jul wk 3 - 24
2024-07-16,4024,Sourcing,Fuel,Litres,Ford2,30.0,790,23700,Jul wk 3 - 24
2024-07-16,4025,Sourcing,Fuel,Litres,Bikes,4.0,790,3180,Jul wk 3 - 24
2024-07-16,4026,Production,CaC03,bags,production,15.0,0,0,Jul wk 3 - 24
2024-07-17,4027,Sourcing,Diesel,Litres,Dyna4,30.0,1150,34500,Jul wk 3 - 24
2024-07-17,4028,Sourcing,Diesel,Litres,Mb1,40.0,1150,46000,Jul wk 3 - 24
2024-07-17,4030,Sourcing,Fuel,Litres,Bikes,3.0,790,2370,Jul wk 3 - 24
2024-07-17,4031,Production,CaC03,bags,production,8.0,0,0,Jul wk 3 - 24
2024-07-18,4032,Production,Diesel,Litres,production,300.0,0,0,Jul wk 3 - 24
2024-07-18,4033,Sourcing,Fuel,Litres,Bikes,4.0,790,3180,Jul wk 3 - 24
2024-07-18,4031,Sourcing,Fuel,Litres,Ford2,30.0,790,23700,Jul wk 3 - 24
2024-07-19,4032,Production,CaC03,bags,production,13.0,0,0,Jul wk 3 - 24
2024-07-20,4033,Sourcing,Fuel,Litres,Ford2,30.0,840,25200,Jul wk 3 - 24
2024-07-20,4034,Sourcing,Fuel,Litres,Bikes,5.0,790,3950,Jul wk 3 - 24
2024-07-20,4035,Sourcing,Diesel,Litres,Dyna4,30.0,1150,34500,Jul wk 3 - 24
2024-07-20,4036,Sourcing,Diesel,Litres,MB1,40.0,1150,46000,Jul wk 3 - 24
2024-07-20,4037,Production,CaC03,bags,production,14.0,0,0,Jul wk 3 - 24
2024-07-22,4038,Production,Diesel,tonnes,production,300.0,0,0,Jul wk 4 - 24
2024-07-22,4039,Sourcing,Diesel,tonnes,Dyna4,30.0,1150,34500,Jul wk 4 - 24
2024-07-22,4040,Sourcing,Fuel,tonnes,Bikes,4.0,790,3180,Jul wk 4 - 24
2024-07-23,4041,Sourcing,Fuel,Litres,Bikes,4.0,790,3180,Jul wk 4 - 24
2024-07-23,4041,Production,Diesel,Litres,Mb1 for coveying of firewod to C2,10.0,1150,11500,Jul wk 4 - 24
2024-07-23,4042,Production,CaC03,bags,production,12.0,0,0,Jul wk 4 - 24
2024-07-24,4043,Sourcing,Fuel,Litres,Ford2,30.0,840,25200,Jul wk 4 - 24
2024-07-24,4044,Sourcing,Diesel,Litres,Dyna4,30.0,1150,34500,Jul wk 4 - 24
2024-07-24,4045,Sourcing,Fuel,Litres,Bikes,4.0,790,2520,Jul wk 4 - 24
2024-07-24,4046,Production,CaC03,bags,production,14.0,0,0,Jul wk 4 - 24
2024-07-25,4047,Sourcing,Fuel,Litres,Bikes,5.0,790,3950,Jul wk 4 - 24
2024-07-25,4048,Production,Diesel,Litres,production,300.0,0,0,Jul wk 4 - 24
2024-07-25,4049,Sourcing,Diesel,Litres,Dyna4,30.0,1150,34500,Jul wk 4 - 24
2024-07-25,4050,Production,CaC03,bags,production,6.0,0,0,Jul wk 4 - 24
2024-07-26,4051,Production,CaC03,bags,production,6.0,0,0,Jul wk 4 - 24
2024-07-26,4051,Sourcing,Diesel,Litres,Mb1,40.0,1150,46000,Jul wk 4 - 24
2024-07-26,4052,Sourcing,Fuel,Litres,Bikes,5.0,790,3950,Jul wk 4 - 24
2024-07-27,4053,Sourcing,Diesel,Litres,Dyna4,30.0,1150,34500,Jul wk 4 - 24
2024-07-27,4054,Production,Diesel,Litres,production,300.0,0,0,Jul wk 4 - 24
2024-07-27,4055,Production,Fuel,Litres,Bikes,6.0,790,4740,Jul wk 4 - 24
2024-07-27,4056,Production,CaC03,bags,production,15.0,0,0,Jul wk 4 - 24
2024-07-29,4057,Sourcing,Fuel,Litres,Bikes,3.0,840,2520,Aug wk 1 - 24
2024-07-30,4058,Sourcing,Diesel,Litres,Dyna4,30.0,1150,34500,Aug wk 1 - 24
2024-07-30,4059,Sourcing,Fuel,Litres,Ford2,27.0,840,22680,Aug wk 1 - 24
2024-07-30,4060,Sourcing,Fuel,Litres,Bikes,4.0,840,3360,Aug wk 1 - 24
2024-07-30,4061,Production,CaC03,bags,production,15.0,0,0,Aug wk 1 - 24
2024-07-31,4062,Sourcing,Fuel,Litres,Ford2,24.0,840,20160,Aug wk 1 - 24
2024-07-31,4063,Sourcing,Diesel,Litres,Dyna4,30.0,1150,34500,Aug wk 1 - 24
2024-07-31,4063,Sourcing,Fuel,Litres,Bikes,5.0,850,4250,Aug wk 1 - 24
2024-07-31,4064,Production,Diesel,Litres,production,300.0,0,0,Aug wk 1 - 24
2024-07-31,4066,Production,CaC03,bags,production,8.0,0,0,Aug wk 1 - 24
2024-08-01,4067,Sourcing,Diesel,Litres,Dyna4,30.0,1240,37200,Aug wk 1 - 24
2024-08-01,4068,Sourcing,Fuel,Litres,Ford2,30.0,850,25500,Aug wk 1 - 24
2024-08-02,4068,Sourcing,Fuel,Litres,Bikes,4.0,850,3400,Aug wk 1 - 24
2024-08-02,4069,Production,Diesel,Litres,Mb1-conveyed firewood,10.0,1240,12400,Aug wk 1 - 24
2024-08-02,4070,Production,CaC03,bags,production,15.0,1150,11500,Aug wk 1 - 24
2024-08-03,4071,Production,Diesel,Litres,production,300.0,0,0,Aug wk 1 - 24
2024-08-03,4072,Sourcing,Diesel,Litres,Dyna4,30.0,1240,37200,Aug wk 1 - 24
2024-08-03,4073,Sourcing,Diesel,Litres,Dyna3,30.0,1240,37200,Aug wk 1 - 24
2024-08-03,4074,Sourcing,Fuel,Litres,Bikes,7.0,850,5950,Aug wk 1 - 24
2024-08-04,4075,Enforcement,PP2w,tonnes,Lordtech,29.62,0,0,Aug wk 1 - 24
2024-08-04,4076,Enforcement,Bags,Pieces,Lordtech,500.0,0,0,Aug wk 1 - 24
2024-08-04,4077,Enforcement,Fuel,Litres,Enforcement,3.0,850,2550,Aug wk 1 - 24
2024-08-04,4078,Production,Diesel,Litres,Mb1-conveyed firewood,10.0,1240,12400,Aug wk 1 - 24
2024-08-04,4079,Production,Fuel,Litres,For manual Cracking of P1,4.0,850,3400,Aug wk 1 - 24
2024-08-05,4080,Sourcing,Diesel,Litres,Dyna4,30.0,1240,37200,Aug wk 2 - 24
2024-08-05,4081,Sourcing,Fuel,Litres,Ford2,30.0,850,25500,Aug wk 2 - 24
2024-08-05,4082,Sourcing,Fuel,Litres,Bikes,4.0,850,3400,Aug wk 2 - 24
2024-08-05,4083,Production,CaC03,bags,production,10.0,0,0,Aug wk 2 - 24
2024-08-06,4084,Production,Diesel,Litres,production,300.0,0,0,Aug wk 2 - 24
2024-08-06,4085,Sourcing,Diesel,Litres,Dyna3,30.0,1240,37200,Aug wk 2 - 24
2024-08-06,4086,Sourcing,Diesel,Litres,Dyna4,30.0,1240,37200,Aug wk 2 - 24
2024-08-06,4087,Sourcing,Fuel,Litres,Bikes,5.0,850,4250,Aug wk 2 - 24
2024-08-06,4088,Production,CaC03,bags,production,15.0,0,0,Aug wk 2 - 24
2024-08-07,4089,Sourcing,Diesel,Litres,Dyna4,30.0,1240,37200,Aug wk 2 - 24
2024-08-07,4090,Sourcing,Fuel,Litres,Bikes,5.0,850,4250,Aug wk 2 - 24
2024-08-07,4010,Production,CaC03,bags,production,10.0,0,0,Aug wk 2 - 24
2024-08-08,4011,Sourcing,Fuel,Litres,Ford2,30.0,850,25500,Aug wk 2 - 24
2024-08-08,4012,Production,Diesel,Litres,production,300.0,0,0,Aug wk 2 - 24
2024-08-08,4013,Sourcing,Fuel,Litres,Bikes,4.0,850,3400,Aug wk 2 - 24
2024-08-08,4014,Production,CaC03,bags,production,10.0,0,0,Aug wk 2 - 24
2024-08-08,4045,Sourcing,Diesel,Litres,MB2 for maintenance,5.0,1240,6200,Aug wk 2 - 24
2024-08-09,4015,Sourcing,Diesel,Litres,Dyna3,30.0,1240,37200,Aug wk 2 - 24
2024-08-09,4016,Sourcing,Fuel,Litres,Bikes,4.0,850,3400,Aug wk 2 - 24
2024-08-09,4017,Production,CaC03,bags,production,15.0,0,0,Aug wk 2 - 24
2024-08-10,4018,Production,Diesel,Litres,MB1 to conveyed firewood,10.0,1240,12400,Aug wk 2 - 24
2024-08-10,4019,Sourcing,Fuel,Litres,Bikes,2.0,850,1700,Aug wk 2 - 24
2024-08-10,4020,Production,CaC03,bags,production,5.0,0,0,Aug wk 2 - 24
2024-08-12,4021,Sourcing,Diesel,Litres,Dyna4,30.0,1240,37200,Aug wk 3 - 24
2024-08-12,4022,Sourcing,Diesel,Litres,MB2 for maintenance,70.0,1240,86800,Aug wk 3 - 24
2024-08-12,4023,Sourcing,Fuel,Litres,Bikes,4.0,850,3400,Aug wk 3 - 24
2024-08-13,4024,Sourcing,Fuel,Litres,Ford2,30.0,850,25500,Aug wk 3 - 24
2024-08-13,4025,Sourcing,Fuel,Litres,Bikes,4.0,850,3400,Aug wk 3 - 24
2024-08-14,4026,Production,Diesel,Litres,production,300.0,0,0,Aug wk 3 - 24
2024-08-14,4027,Sourcing,Diesel,Litres,Dyna4,30.0,1240,37200,Aug wk 3 - 24
2024-08-14,4028,Sourcing,Fuel,Litres,Bikes,5.0,850,4250,Aug wk 3 - 24
2024-08-15,4029,Production,Diesel,Litres,Alternator gen,10.0,0,0,Aug wk 3 - 24
2024-08-15,4030,Sourcing,Fuel,Litres,Bikes,4.0,850,3400,Aug wk 3 - 24
2024-08-16,4031,Sourcing,Fuel,Litres,Bikes,4.0,850,3400,Aug wk 3 - 24
2024-08-16,4032,Enforcement,PP2w,Litres,Monica,28.27,0,0,Aug wk 3 - 24
2024-08-16,4033,Enforcement,Bags,Litres,Monica,535.0,0,0,Aug wk 3 - 24
2024-08-17,4034,Sourcing,Diesel,Litres,Mb1,40.0,1240,49600,Aug wk 3 - 24
2024-08-19,4033,Sourcing,Fuel,Litres,Bikes,6.0,850,5100,Aug wk 4 - 24
2024-08-19,4034,Production,Diesel,Litres,Alternator gen,10.0,0,0,Aug wk 4 - 24
2024-08-20,4035,Sourcing,Diesel,Litres,Dyna4,30.0,1240,37200,Aug wk 4 - 24
2024-08-20,4036,Sourcing,Fuel,Litres,Bikes,7.0,850,5950,Aug wk 4 - 24
2024-08-21,4037,Sourcing,Diesel,Litres,Dyna3 for maintenanace,10.0,1240,12400,Aug wk 4 - 24
2024-08-21,4038,Sourcing,Fuel,Litres,Bikes,6.0,960,5760,Aug wk 4 - 24
2024-08-21,4038,Sourcing,Fuel,Litres,Ford2,30.0,960,28800,Aug wk 4 - 24
2024-08-22,4039,Sourcing,Fuel,Litres,Ford2,30.0,960,28800,Aug wk 4 - 24
2024-08-22,4040,Sourcing,Fuel,Litres,Bikes,2.0,960,1920,Aug wk 4 - 24
2024-08-22,4041,Sourcing,Diesel,Litres,Dyna4,30.0,1240,37200,Aug wk 4 - 24
2024-08-22,4042,Sourcing,Diesel,Litres,Mb1,40.0,1240,49600,Aug wk 4 - 24
2024-08-22,4043,Sourcing,Diesel,Litres,MB2 for maintenance,40.0,1240,49600,Aug wk 4 - 24
2024-08-23,4044,Production,Diesel,Litres,Alternator gen,10.0,0,0,Aug wk 4 - 24
2024-08-23,4045,Production,Diesel,Litres,payloader for maintenanace,15.0,0,0,Aug wk 4 - 24
2024-08-23,4046,Sourcing,Fuel,Litres,Bikes,4.0,960,3800,Aug wk 4 - 24
2024-08-23,4047,Sourcing,Diesel,Litres,Dyna4,30.0,1240,37200,Aug wk 4 - 24
2024-08-24,4048,Sourcing,Fuel,Litres,Bike,3.0,960,2880,Aug wk 4 - 24
2024-08-26,4049,Production,Diesel,Litres,production,300.0,0,0,Aug wk 5 - 24
2024-08-26,4050,Sourcing,Fuel,Litres,Bikes,5.0,960,4800,Aug wk 5 - 24
2024-08-26,4051,Production,CaC03,bags,production,17.0,0,0,Aug wk 5 - 24
2024-08-27,4052,Sourcing,Diesel,Litres,Dyna4,30.0,1240,37200,Aug wk 5 - 24
2024-08-27,4053,Sourcing,Fuel,Litres,ford2,30.0,960,28800,Aug wk 5 - 24
2024-08-27,4054,Production,CaC03,bags,production,9.0,0,0,Aug wk 5 - 24
2024-08-28,4054,Sourcing,Fuel,Litres,ford2,30.0,960,28800,Aug wk 5 - 24
2024-08-28,4055,Sourcing,Fuel,Litres,Bikes,6.0,960,5760,Aug wk 5 - 24
2024-08-28,4056,Production,Diesel,Litres,MB1 to conveyed firewood,10.0,1240,12400,Aug wk 5 - 24
2024-08-28,4057,Production,CaC03,bags,production,16.0,0,0,Aug wk 5 - 24
2024-08-29,4058,Production,Diesel,Litres,production,300.0,0,0,Aug wk 5 - 24
2024-08-29,4059,Sourcing,Diesel,Litres,Dyna4,30.0,1240,37200,Aug wk 5 - 24
2024-08-29,4060,Sourcing,Fuel,Litres,Bikes,8.0,960,7440,Aug wk 5 - 24
2024-08-29,4061,Production,CaC03,bags,production,11.0,0,0,Aug wk 5 - 24
2024-08-29,4062,Sourcing,Fuel,Litres,ford2,30.0,950,28500,Aug wk 5 - 24
2024-08-30,4063,Sourcing,Fuel,Litres,Bikes,5.0,960,4800,Aug wk 5 - 24
2024-08-30,4064,Production,CaC03,bags,production,14.0,0,0,Aug wk 5 - 24
2024-08-31,4065,Production,CaC03,bags,production,8.0,0,0,Aug wk 5 - 24
2024-08-31,4066,Production,Fuel,Litres,Bikes,5.0,960,4800,Aug wk 5 - 24
2024-09-01,4067,Sourcing,Diesel,Litres,Dyna4,30.0,1240,37200,Aug wk 5 - 24
2024-09-01,4069,Enforcement,PP2w,tonnes,Lordtech,29.47,0,0,Aug wk 5 - 24
2024-09-01,4070,Enforcement,Bags,Pieces,Lordtech,527.0,0,0,Aug wk 5 - 24
2024-09-01,4071,Sourcing,Fuel,Litres,BIke,2.0,960,1920,Aug wk 5 - 24
2024-09-02,4072,Production,Diesel,Litres,production,300.0,0,0,Sep wk 1 - 24
2024-09-02,4073,Sourcing,Diesel,Litres,MB2 for conveying of PKS,90.0,1240,111600,Sep wk 1 - 24
2024-09-02,4074,Sourcing,Diesel,Litres,Dyna4,10.0,1240,12400,Sep wk 1 - 24
2024-09-02,4075,Sourcing,Fuel,Litres,ford2,30.0,950,28500,Sep wk 1 - 24
2024-09-02,4076,Sourcing,Fuel,Litres,Bikes,6.0,950,5700,Sep wk 1 - 24
2024-09-02,4077,Production,CaC03,bags,production,14.0,0,0,Sep wk 1 - 24
2024-09-03,4078,Sourcing,Diesel,Litres,Dyna4,20.0,1240,4750,Sep wk 1 - 24
2024-09-03,4079,Sourcing,Fuel,Litres,Bikes,5.0,950,0,Sep wk 1 - 24
2024-09-03,4080,Production,CaC03,bags,production,4.0,0,0,Sep wk 1 - 24
2024-09-04,4081,Sourcing,Fuel,Litres,Bikes,5.0,950,4750,Sep wk 1 - 24
2024-09-04,4082,Sourcing,Fuel,Litres,ford2,30.0,950,28500,Sep wk 1 - 24
2024-09-04,4083,Production,CaC03,bags,production,9.0,0,0,Sep wk 1 - 24
2024-09-05,4084,Sourcing,Diesel,Litres,Dyna4,30.0,1240,37200,Sep wk 1 - 24
2024-09-05,4084,Sourcing,Fuel,Litres,Bikes,6.0,950,5700,Sep wk 1 - 24
2024-09-05,4085,Production,Diesel,Litres,production,300.0,0,0,Sep wk 1 - 24
2024-09-05,4086,Production,CaC03,bags,production,15.0,0,0,Sep wk 1 - 24
2024-09-06,4087,Payloader,Diesel,Litres,payloader for maintenanace,10.0,0,0,Sep wk 1 - 24
2024-09-06,4088,Sourcing,Fuel,Litres,Bikes,2.0,950,1900,Sep wk 1 - 24
2024-09-06,4089,Production,CaC03,bags,production,9.0,0,0,Sep wk 1 - 24
2024-09-07,4090,Production,Diesel,Litres,MB1 to conveyed firewood,10.0,0,0,Sep wk 1 - 24
2024-09-07,4091,Sourcing,Fuel,Litres,ford2,30.0,950,28500,Sep wk 1 - 24
2024-09-07,4092,Sourcing,Fuel,Litres,Bikes,3.0,950,2850,Sep wk 1 - 24
